YearPublished,GameWeight,MinPlayers,MaxPlayers,ComAgeRec,LanguageEase,BestPlayers,NumOwned,NumWish,NumWeightVotes,MfgPlaytime,MfgAgeRec,NumAlternates,NumExpansions,NumImplementations,IsReimplementation,Kickstarted,Rank:strategygames,Rank:abstracts,Rank:familygames,Rank:thematic,Rank:cgs,Rank:wargames,Rank:partygames,Rank:childrensgames,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens,Rating,log_NumOwned,log_NumWish,log_MfgPlaytime
2013,2.25,2,4,10.0,172.0,0,59,26,4,45,10,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.0943445622221,3.295836866004329,3.828641396489095
2001,2.0,2,6,8.0,23.0,0,582,9,18,60,8,8,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,840,0,0,0,0,0,0,0,1,Low,6.368187186350492,2.302585092994046,4.110873864173311
2013,1.5909,2,4,8.0,13.333333333333334,0,515,102,22,30,8,0,0,0,0,1,21926,21926,1501,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,6.246106765481563,4.634728988229636,3.4339872044851463
2020,1.3684,2,4,6.230769230769231,59.333333333333336,0,1310,143,19,0,10,3,0,0,0,0,21926,21926,1597,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,7.1785454837637,4.969813299576001,0.0
2016,1.2838,2,5,8.2,1.6,4,5138,1512,74,20,10,2,0,1,1,0,21926,21926,226,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,High,8.54461378699223,7.321849713788356,3.044522437723423
2017,1.75,1,3,8.0,47.0,0,234,27,4,20,10,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.459585514144159,3.332204510175204,3.044522437723423
2019,2.0,2,2,16.0,33.0,0,171,51,7,120,10,0,0,1,1,1,21926,21926,21926,21926,21926,2271,21926,21926,0,0,1,0,0,0,0,0,High,5.147494476813453,3.9512437185814275,4.795790545596741
2016,2.0,2,2,9.0,296.0,0,66,12,6,30,10,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.204692619390966,2.5649493574615367,3.4339872044851463
2007,2.7474,2,5,10.695652173913045,6.014925373134329,3,12556,1878,1140,75,10,1,3,0,0,0,217,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,High,9.438033557988964,7.538494999413465,4.330733340286331
2008,2.2857,2,5,10.0,138.0,0,119,7,7,45,12,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.787491742782046,2.0794415416798357,3.828641396489095
2018,1.5,2,6,11.0,338.0,0,59,7,2,60,12,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.0943445622221,2.0794415416798357,4.110873864173311
2015,1.816,2,4,7.868421052631579,1.0,3,11351,1534,337,45,8,4,12,0,0,0,21926,21926,134,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,High,9.337149218839878,7.336285660021297,3.828641396489095
2001,4.2162,2,6,14.0,31.4,0,429,146,37,300,14,0,0,0,0,0,1249,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,High,6.063785208687608,4.990432586778736,5.707110264748875
2007,1.9487,2,5,9.5,86.0,0,1334,157,117,45,10,0,0,0,0,0,1335,21926,874,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0,Medium,7.19668657083435,5.062595033026967,3.828641396489095
1988,1.0,2,4,3.0,316.0,0,106,15,1,20,5,5,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,609,0,0,0,0,0,0,0,1,Low,4.672828834461906,2.772588722239781,3.044522437723423
2011,3.0,2,5,12.0,17.5,0,262,45,23,120,0,1,0,0,0,0,21926,21926,21926,21926,21926,1268,21926,21926,0,0,1,0,0,0,0,0,High,5.572154032177765,3.828641396489095,4.795790545596741
1800,1.5,2,6,10.0,138.0,0,342,12,4,60,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.8377304471659395,2.5649493574615367,4.110873864173311
1971,2.7143,2,2,16.0,513.0,0,143,22,7,120,12,1,0,1,0,0,21926,21926,21926,21926,21926,3087,21926,21926,0,0,1,0,0,0,0,0,Low,4.969813299576001,3.1354942159291497,4.795790545596741
2000,1.413,2,8,7.0,1.0,0,728,58,46,15,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.591673732008658,4.07753744390572,2.772588722239781
2020,2.0,2,5,10.0,138.0,0,160,219,1,75,14,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.081404364984463,5.393627546352362,4.330733340286331
2011,2.0,2,4,11.333333333333334,174.0,0,94,3,9,45,14,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.553876891600541,1.3862943611198906,3.828641396489095
1988,1.1818,2,4,4.0,11.0,0,96,20,11,20,4,2,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,559,0,0,0,0,0,0,0,1,Low,4.574710978503383,3.044522437723423,3.044522437723423
1947,1.8092,2,2,8.666666666666666,46.2,0,2040,240,131,20,6,54,0,2,0,0,21926,21926,535,396,21926,21926,21926,21926,1,0,0,1,0,0,0,0,Medium,7.621195162809845,5.484796933490655,3.044522437723423
1987,2.3,2,6,12.0,39.0,0,339,15,10,60,13,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.8289456176102075,2.772588722239781,4.110873864173311
2002,1.0588,2,4,3.333333333333333,41.0,0,368,23,17,30,5,5,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,684,0,0,0,0,0,0,0,1,Low,5.910796644040527,3.1780538303479458,3.4339872044851463
2008,1.8,2,4,11.0,4.75,0,146,8,5,60,15,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.990432586778736,2.1972245773362196,4.110873864173311
1949,2.1333,2,6,8.0,43.333333333333336,0,401,9,15,60,8,2,0,1,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.996452088619021,2.302585092994046,4.110873864173311
2014,2.3766,2,7,10.909090909090908,3.4545454545454546,4,4981,1737,77,90,14,0,3,0,0,1,679,21926,21926,273,21926,21926,21926,21926,1,1,0,0,0,0,0,0,High,8.513586695822125,7.460490305825338,4.51085950651685
1800,3.3333,2,2,8.0,42.0,0,177,45,21,60,8,7,0,0,0,0,21926,341,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Medium,5.181783550292085,3.828641396489095,4.110873864173311
2010,3.6,2,2,12.4,406.2,0,246,57,20,60,10,2,1,0,0,0,21926,21926,21926,21926,21926,1923,21926,21926,0,0,1,0,0,0,0,0,Medium,5.5093883366279774,4.060443010546419,4.110873864173311
1999,2.0165,2,6,8.4,396.0,0,2447,81,121,60,10,3,0,1,1,0,21926,21926,1078,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,7.803026643632217,4.406719247264253,4.110873864173311
2018,2.0,2,4,10.0,241.0,0,115,64,2,0,10,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.7535901911063645,4.174387269895637,0.0
2019,1.0,3,6,10.0,138.0,0,101,71,1,0,8,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.624972813284271,4.276666119016055,0.0
2017,2.3333,2,4,16.0,177.0,0,243,33,3,45,0,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.497168225293202,3.5263605246161616,3.828641396489095
2002,2.0,2,4,10.0,189.0,0,57,2,4,120,13,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.060443010546419,1.0986122886681098,4.795790545596741
1999,1.4783,2,5,6.5,1.0,0,620,30,23,45,8,0,0,0,0,0,21926,473,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Low,6.431331081933479,3.4339872044851463,3.828641396489095
1993,2.0,3,6,10.0,66.0,0,290,23,6,45,12,0,0,0,0,0,21926,562,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Medium,5.673323267171493,3.1780538303479458,3.828641396489095
2010,2.6444,2,4,11.6,3.2,0,516,228,45,240,12,0,0,0,0,0,21926,21926,21926,773,21926,937,21926,21926,1,0,1,0,0,0,0,0,Medium,6.248042874508429,5.43372200355424,5.484796933490655
2008,1.0,2,8,10.0,138.0,0,88,0,1,60,12,3,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.48863636973214,0.0,4.110873864173311
2014,1.0,2,4,3.0,161.0,0,86,2,4,0,3,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.465908118654584,1.0986122886681098,0.0
2005,3.6038,2,2,14.5,32.333333333333336,0,955,169,53,300,12,0,0,0,0,0,21926,21926,21926,21926,21926,248,21926,21926,0,0,1,0,0,0,0,0,High,6.862757913051401,5.135798437050262,5.707110264748875
1800,0.0,2,0,10.0,138.0,0,85,5,0,0,0,0,1,1,1,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,4.454347296253507,1.791759469228055,0.0
2016,2.5,2,4,10.0,483.0,0,344,77,2,90,13,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.84354441703136,4.356708826689592,4.51085950651685
2000,2.3232,2,2,8.18840579710145,11.0234375,2,41753,4838,1711,20,9,8,22,0,0,0,21926,16,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,High,10.639550534072905,8.48446336679332,3.044522437723423
2015,2.75,2,8,11.714285714285714,308.25,0,222,59,16,240,10,1,0,0,0,0,1841,21926,21926,21926,21926,1002,21926,21926,0,1,1,0,0,0,0,0,High,5.407171771460119,4.0943445622221,5.484796933490655
2012,2.2069,2,6,11.333333333333334,461.0,0,868,130,29,70,13,0,1,0,0,0,1649,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,Medium,6.767343125265392,4.875197323201151,4.2626798770413155
2018,1.5,1,5,10.0,138.0,0,44,19,2,25,10,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,3.8066624897703196,2.995732273553991,3.258096538021482
2015,1.25,2,6,8.0,37.0,0,887,84,16,30,8,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,6.78897174299217,4.442651256490317,3.4339872044851463
2016,3.0533,1,5,13.2,2.0,4,2852,1027,75,120,14,0,6,0,0,0,546,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,High,7.9561263512135,6.93537044601511,4.795790545596741
1977,1.15,2,9,9.333333333333334,555.0,0,1143,8,20,30,8,13,0,2,0,0,21926,21926,2171,21926,21926,21926,550,21926,0,0,0,1,0,0,1,0,Low,7.042286171939743,2.1972245773362196,3.4339872044851463
2012,2.1875,2,2,12.0,138.0,0,492,45,16,60,10,0,0,0,0,0,21926,21926,21926,21926,21926,1329,21926,21926,0,0,1,0,0,0,0,0,Medium,6.20050917404269,3.828641396489095,4.110873864173311
1990,1.75,2,6,12.0,7.0,0,159,14,8,45,8,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.075173815233827,2.70805020110221,3.828641396489095
1998,2.5435,2,2,10.666666666666666,822.0,0,1121,72,46,180,12,0,0,1,0,0,21926,21926,21926,21926,21926,413,21926,21926,0,0,1,0,0,0,0,0,High,7.022868086082641,4.290459441148391,5.198497031265826
1995,3.8462,2,2,13.0,413.5,0,402,33,13,720,0,0,0,1,1,0,21926,21926,21926,21926,21926,1143,21926,21926,0,0,1,0,0,0,0,0,Medium,5.998936561946683,3.5263605246161616,6.580639137284949
2008,2.7692,3,5,10.0,138.0,0,178,157,13,60,12,0,0,0,0,0,21926,21926,21926,976,21926,21926,21926,21926,1,0,0,0,0,0,0,0,Medium,5.187385805840755,5.062595033026967,4.110873864173311
2019,2.6667,2,4,16.0,138.0,0,150,55,3,60,13,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.017279836814924,4.02535169073515,4.110873864173311
1989,2.6667,3,6,11.0,2.0,0,192,9,3,120,12,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.262690188904886,2.302585092994046,4.795790545596741
2012,2.0,2,4,7.6,336.57142857142856,0,394,62,20,45,8,0,0,0,0,0,21926,21926,1610,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,5.978885764901122,4.143134726391533,3.828641396489095
2003,2.0,2,8,10.0,138.0,0,222,38,11,60,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,527,0,0,0,0,0,0,0,1,Low,5.407171771460119,3.6635616461296463,4.110873864173311
2018,1.0,3,99,14.0,260.0,0,271,28,1,45,18,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,5.605802066295998,3.367295829986474,3.828641396489095
2007,2.2152,2,5,10.0,1.0833333333333333,0,1415,201,158,60,12,1,0,0,0,0,1235,21926,783,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0,Medium,7.255591274253665,5.308267697401205,4.110873864173311
2002,1.0345,2,8,2.6666666666666665,196.0,0,1099,18,29,5,4,2,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,620,0,0,0,0,0,0,0,1,Low,7.003065458786462,2.9444389791664403,1.791759469228055
2016,2.0,3,6,10.0,346.0,0,890,53,8,45,10,2,0,1,1,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,6.792344427470809,3.9889840465642745,3.828641396489095
2019,2.5,1,4,10.0,122.0,0,406,64,8,30,10,0,0,1,1,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.008813185442595,4.174387269895637,3.4339872044851463
2015,1.0,3,5,10.0,138.0,0,156,7,1,0,10,1,0,1,1,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.056245805348308,2.0794415416798357,0.0
2012,1.0,2,5,10.0,138.0,0,163,7,2,15,6,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.099866427824199,2.0794415416798357,2.772588722239781
2014,1.0,3,12,16.0,400.0,0,536,7,13,40,18,0,9,0,0,0,21926,21926,21926,21926,21926,21926,455,21926,0,0,0,0,0,0,1,0,Medium,6.285998094508865,2.0794415416798357,3.713572066704308
1997,2.0,3,4,10.0,76.0,0,139,7,3,45,10,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.941642422609304,2.0794415416798357,3.828641396489095
2002,1.2941,2,4,10.0,138.0,0,341,12,17,30,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.834810737062605,2.5649493574615367,3.4339872044851463
2005,1.3333,3,16,12.0,10.0,0,348,5,6,90,12,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.855071922202427,1.791759469228055,4.51085950651685
2015,2.125,2,7,8.666666666666666,97.0,0,347,58,8,60,13,0,4,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.8522024797744745,4.07753744390572,4.110873864173311
2011,1.087,2,5,4.0,191.25,0,847,9,23,10,5,7,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,793,0,0,0,0,0,0,0,1,Low,6.742880635791903,2.302585092994046,2.3978952727983707
2012,2.05,1,4,10.0,531.0,0,751,80,20,30,12,0,1,1,0,0,1944,21926,1607,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0,Medium,6.62273632394984,4.394449154672439,3.4339872044851463
2021,1.5,1,1,8.0,138.0,0,130,131,4,10,8,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,4.875197323201151,4.882801922586371,2.3978952727983707
2013,2.25,1,3,16.0,28.0,0,194,22,4,300,0,0,0,0,0,0,21926,21926,21926,21926,21926,2631,21926,21926,0,0,1,0,0,0,0,0,Medium,5.272999558563747,3.1354942159291497,5.707110264748875
2009,1.3571,3,6,9.0,28.8,0,465,29,14,40,10,0,1,1,1,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.144185634125646,3.4011973816621555,3.713572066704308
2010,2.449,1,2,12.0,432.8571428571428,0,897,111,49,60,10,0,2,0,0,0,21926,21926,21926,21926,21926,1741,21926,21926,0,0,1,0,0,0,0,0,Medium,6.8001700683022,4.718498871295094,4.110873864173311
2016,1.25,1,4,5.5,481.0,0,509,124,4,20,5,0,1,0,0,1,21926,449,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Medium,6.234410725718371,4.8283137373023015,3.044522437723423
2020,2.7391,1,4,9.636363636363637,2.0,3,4038,2780,69,90,10,0,2,0,0,1,401,21926,127,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0,High,8.303752415563412,7.930565854233965,4.51085950651685
2008,2.6667,2,6,16.0,349.0,0,56,13,6,60,0,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.04305126783455,2.6390573296152584,4.110873864173311
2021,2.1429,1,4,10.0,166.0,0,178,578,7,90,10,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,5.187385805840755,6.361302477572996,4.51085950651685
2012,1.1667,3,7,8.0,506.0,0,186,11,6,15,10,2,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.231108616854587,2.4849066497880004,2.772588722239781
1999,4.0,2,6,14.0,138.0,0,99,33,2,90,0,0,0,0,0,0,21926,21926,21926,21926,175,21926,21926,21926,0,0,0,0,1,0,0,0,High,4.605170185988092,3.5263605246161616,4.51085950651685
2016,2.2857,2,4,10.0,206.0,0,110,75,7,90,12,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.709530201312334,4.330733340286331,4.51085950651685
1979,2.3333,2,40,16.0,138.0,0,115,27,3,240,12,0,0,0,0,0,21926,21926,21926,21926,21926,3243,21926,21926,0,0,1,0,0,0,0,0,Medium,4.7535901911063645,3.332204510175204,5.484796933490655
2019,1.0,2,8,16.0,35.0,0,96,37,4,30,16,1,0,1,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.574710978503383,3.6375861597263857,3.4339872044851463
2010,2.5,2,4,10.0,138.0,0,174,18,8,45,12,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.1647859739235145,2.9444389791664403,3.828641396489095
1994,2.5,2,8,12.0,882.0,0,142,24,10,120,10,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.962844630259907,3.2188758248682006,4.795790545596741
2017,2.381,2,2,11.0,213.0,0,2614,683,21,40,12,1,0,0,0,0,21926,21926,21926,505,21926,21926,21926,21926,1,0,0,0,0,0,0,0,Medium,7.869019376499023,6.52795791762255,3.713572066704308
2018,1.8235,1,6,11.0,339.25,0,2181,196,17,90,12,12,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,7.687997166393016,5.2832037287379885,4.51085950651685
2014,2.6523,1,4,10.542372881355933,1.8333333333333333,4,29092,6078,811,90,13,7,2,3,0,1,127,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,High,10.278252874394655,8.712595487748722,4.51085950651685
2020,3.9737,1,4,13.333333333333334,76.0,0,3572,214,38,120,15,0,3,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,8.181160858023409,5.3706380281276624,4.795790545596741
1938,2.0349,4,4,9.11111111111111,6.0,0,1281,28,172,60,10,6,0,0,0,0,21926,21926,486,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,7.156176637480615,3.367295829986474,4.110873864173311
2017,1.0,1,8,10.0,59.0,0,50,3,1,60,10,0,0,1,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,3.9318256327243257,1.3862943611198906,4.110873864173311
1800,0.0,4,16,10.0,138.0,0,111,1,0,30,4,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.718498871295094,0.6931471805599453,3.4339872044851463
1995,1.1181,2,6,4.923076923076923,31.166666666666668,4,6314,188,254,10,6,15,1,2,0,0,21926,21926,922,21926,21926,21926,21926,120,0,0,0,1,0,0,0,1,Medium,8.750683034784592,5.241747015059643,2.3978952727983707
2004,1.6515,2,4,8.0,1.0,0,619,297,66,20,8,0,0,0,0,0,1644,21926,1238,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0,Medium,6.429719478039138,5.697093486505405,3.044522437723423
2019,1.3721,1,4,8.0,401.0,2,2511,788,43,30,8,1,0,0,0,0,21926,62,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,High,7.828834527588089,6.670766320845874,3.4339872044851463
2011,1.2,2,6,5.0,231.0,0,55,15,5,10,5,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.02535169073515,2.772588722239781,2.3978952727983707
1988,1.463,3,6,6.333333333333333,26.0,0,1211,40,54,45,8,11,0,0,0,0,21926,21926,1792,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Low,7.10002716662926,3.713572066704308,3.828641396489095
2021,2.7097,2,4,13.0,142.5,0,1353,887,31,90,14,2,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,7.21081845347222,6.78897174299217,4.51085950651685
1993,1.0,4,12,6.0,899.0,0,85,8,2,30,10,2,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.454347296253507,2.1972245773362196,3.4339872044851463
2018,2.0,2,2,10.0,379.0,0,1922,345,3,45,14,2,1,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,7.56164174558878,5.846438775057725,3.828641396489095
1974,1.0,1,6,5.0,21.0,0,114,4,3,20,5,3,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,634,0,0,0,0,0,0,0,1,Low,4.74493212836325,1.6094379124341003,3.044522437723423
2018,1.4,2,6,10.0,138.0,0,380,49,5,40,14,1,1,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.942799375126701,3.912023005428146,3.713572066704308
2020,2.0,2,5,7.0,138.0,0,82,37,1,15,9,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,4.418840607796598,3.6375861597263857,2.772588722239781
2007,3.5,2,8,14.0,137.5,0,149,12,4,120,14,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.0106352940962555,2.5649493574615367,4.795790545596741
2010,3.0,1,2,16.0,318.0,0,159,17,6,60,12,0,0,0,0,0,21926,21926,21926,21926,21926,2813,21926,21926,0,0,1,0,0,0,0,0,Medium,5.075173815233827,2.8903717578961645,4.110873864173311
1986,2.5,2,3,16.0,138.0,0,314,13,8,120,12,1,0,0,0,0,21926,21926,21926,21926,21926,1820,21926,21926,0,0,1,0,0,0,0,0,Medium,5.752572638825633,2.6390573296152584,4.795790545596741
2009,3.0,1,4,14.0,138.0,0,74,15,6,0,0,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,4.31748811353631,2.772588722239781,0.0
2018,2.4615,2,4,11.2,791.0,0,577,349,39,75,12,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.359573868672378,5.857933154483459,4.330733340286331
2013,3.1957,2,5,13.333333333333334,933.4,0,887,154,46,120,13,0,0,0,0,1,2102,21926,21926,1030,21926,21926,21926,21926,1,1,0,0,0,0,0,0,Low,6.78897174299217,5.043425116919247,4.795790545596741
2014,4.08,2,2,15.4,473.4,0,682,158,25,60,15,1,0,1,1,0,21926,21926,21926,21926,21926,288,21926,21926,0,0,1,0,0,0,0,0,High,6.52649485957079,5.0689042022202315,4.110873864173311
1999,1.6875,3,5,8.0,1.0,0,386,16,16,30,10,0,0,0,0,0,21926,21926,1757,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,5.958424693029782,2.833213344056216,3.4339872044851463
2012,1.75,3,6,8.0,138.0,0,203,7,4,45,7,8,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.318119993844216,2.0794415416798357,3.828641396489095
2005,1.4444,2,5,10.0,138.0,0,225,15,9,30,8,2,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.420534999272286,2.772588722239781,3.4339872044851463
1997,2.8,2,2,10.0,138.0,0,230,11,5,0,12,0,0,0,0,0,21926,21926,21926,21926,21926,3111,21926,21926,0,0,1,0,0,0,0,0,Low,5.442417710521793,2.4849066497880004,0.0
2019,3.2308,2,4,12.0,354.0,0,1874,375,26,105,14,2,8,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,7.536363938404511,5.929589143389895,4.663439094112067
2010,1.4,3,6,14.0,301.6666666666667,0,61,3,5,60,14,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.127134385045092,1.3862943611198906,4.110873864173311
1985,1.75,2,10,10.0,138.0,0,227,7,8,30,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.429345628954441,2.0794415416798357,3.4339872044851463
2013,2.6957,4,6,14.0,173.0,0,782,282,23,90,18,0,0,0,0,1,1799,21926,21926,21926,21926,1695,21926,21926,0,1,1,0,0,0,0,0,Medium,6.663132695990803,5.645446897643238,4.51085950651685
2018,1.2857,2,6,5.8,456.0,0,206,44,7,15,6,1,0,0,0,0,21926,21926,1869,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,5.332718793265369,3.8066624897703196,2.772588722239781
2016,1.4,2,12,8.0,422.0,0,2246,389,25,45,8,8,0,1,1,0,21926,21926,21926,21926,21926,21926,302,21926,0,0,0,0,0,0,1,0,Medium,7.717351272185329,5.966146739123692,3.828641396489095
2012,3.25,2,2,14.333333333333334,193.75,0,566,198,32,150,12,0,0,0,0,0,21926,21926,21926,21926,21926,378,21926,21926,0,0,1,0,0,0,0,0,High,6.340359303727752,5.293304824724492,5.017279836814924
